Student_ID,Age,Gender,Year_of_Study,Academic_Stress,Social_Support,Financial_Status,Work_Life_Balance,Mental_Health,Healthy_Life_Expectancy,Generosity,Freedom_to_Make_Life_Choices,Ladder_Score_in_Dystopia,Academic_Year,Sports_Engagement,Average_Sleep_Hours,Social_Relationships,Stress_Relief_Activities,Depression,Anxiety,Isolation,Happiness_Level
658,25,Other,3,4.088920947952259,5.932040159111616,8.300534791796592,9.596960174276235,6.9144080628532665,10,5,10.0,4,2,6.250952000608102,7.03178390487064,9.086563712583917,2,1.0,1.9156588939470334,3.2563809963626467,7.8446793517682
659,30,Female,3,3.2215183435433516,4.68579517263565,5.589431961007498,7.105810457198963,7.212393680109824,5,9,7.811291806607592,6,1,1.7903913782038745,5.164429523129125,5.2918255945356805,8,4.516153463919647,2.3666133325514536,2.704938566926542,4.470053136709752
660,28,Other,2,6.9106011164755055,6.759053320711758,8.237099888510652,4.126815987512716,7.7128879070759675,9,10,6.304639586409115,3,3,5.338806149824139,6.820797345680859,6.019154358652053,8,6.364321492567336,5.6886981668518,4.898165247495054,3.9694076123804556
661,25,Female,2,6.752093585059589,6.273739073126895,4.946936625807914,8.212463117719938,8.75599244397649,7,1,6.165748907984662,2,1,5.760673300631765,7.959496076599441,5.163662487466629,4,6.44648103301177,4.97326754015251,1.405028256537401,3.0340212753735827
662,39,Other,1,7.945341351501964,5.5506305203701185,4.952848023186834,6.401397388577757,4.51716293171585,6,4,6.5793070418006,2,1,8.070243479625304,6.634944967195029,4.963451909698672,4,1.0,4.09643617105109,2.037394294832561,4.103255775705853
663,29,Female,2,3.792038748061541,6.736932316151964,4.471626426724307,6.514506842223003,7.876786077756152,5,10,5.595797439291564,10,1,7.620389712108601,5.525221458761605,9.38682293632344,9,4.713643702887413,1.0,6.959134602648758,5.283995130128822
664,24,Female,3,4.540902689279306,7.7372584708701755,7.7523478633861505,5.311045582495095,6.597791291137355,8,5,6.256449083007645,4,3,6.729169583503542,6.83548546820383,7.814162010868843,4,6.054133382449378,3.214101059706657,1.0,5.713770578826104
665,23,Female,3,1.7210316749491317,6.986067157648276,4.581137685343048,4.501168026086053,7.249956842967758,6,2,6.998759321231592,1,3,1.0,6.142827626108295,7.210440138550816,10,4.9958718874058174,1.6490553095020186,5.431794521748737,3.3997990694648013
666,23,Female,2,4.215057787878254,7.460471609029357,7.289190864830353,6.675532198109202,8.589925254643564,10,2,4.5469275720689115,10,1,6.8421062560958505,7.491814401087963,6.015134554979618,9,1.7332612181868947,1.0869773757673988,1.4404194265183325,6.405413201987981
667,24,Male,2,6.993141021158895,9.720111547773135,5.23509520466142,4.9098255400088195,5.2087200228822335,6,1,2.731768296325931,2,1,6.4110267721204925,7.773399816067611,8.361417716570152,3,3.3368018389167142,2.2806233276002703,9.229498005555453,3.9960549318924783
668,23,Female,2,4.067009241543604,6.4856817076636535,2.0480734002167607,9.63351125915021,5.481033337835366,6,8,1.8487144642207687,10,2,5.511888754156693,5.943729592251894,5.76366634094882,2,1.0969724962602265,5.094150123537933,4.444309532753751,4.168097387245908
669,23,Male,2,6.280959590401648,7.417522951967005,4.859371864427068,3.4614177895137916,4.096855060429291,8,2,7.77579763786743,2,2,1.539555747709029,6.2941959448843505,8.190458941495155,8,4.494852640128087,4.776555383310609,1.7440424777624342,4.008095721383035
670,24,Male,1,4.618993788004377,6.2361799561012985,3.6417835712743036,9.072313545709891,6.176261587354335,9,3,2.8341516745650943,4,1,3.4464521816258795,7.756642465106937,5.691233085091546,3,1.0,1.7609716813478473,1.0,5.895367802604166
671,23,Female,2,5.648114056443121,5.730460420169541,6.067805447364675,5.7773623024043985,8.995648516568224,7,2,6.9306879879157535,4,3,2.6663544609318675,6.141155721701041,6.033238447186492,2,4.37076287831832,3.169240645823313,3.818498905440518,4.406659821602991
672,35,Male,1,2.7046172203686654,6.1226385198733455,3.6191845286510196,6.598171468042212,6.819119217289796,10,4,3.691288209903732,1,2,1.0,5.917841864172005,8.137423579176883,8,1.5798510021034824,2.1568799332890896,1.0,4.615375134387276
673,22,Other,3,5.170418899267802,6.2818621427174675,7.851950201429234,7.666315533258869,4.989812656517821,9,1,3.72350810788014,7,1,4.994169697170411,5.8213088682037455,8.29574101623365,8,3.726409469055147,2.5198669645309106,4.377032872354439,4.720214349073037
674,27,Female,2,1.0,7.539213696320688,5.817848279293946,4.739501409991128,6.2714818831374295,5,3,4.563602478988477,7,2,3.4043557571144407,7.35203861295812,7.896209400845142,5,2.4930220892928103,4.995111783770399,1.0,5.141537045989759
675,26,Male,1,4.62620768367603,10.0,5.644808010482522,7.728496769397273,4.768207444764066,10,5,6.388264304011288,10,2,10.0,7.309157719517464,5.425488826364807,9,2.2793229272429345,2.8736900053846712,1.0602842745292818,6.782904877578906
676,39,Female,2,1.7390535125697197,5.925934845586239,7.311784275575166,1.0,5.312220847403257,7,10,3.4228165832448147,10,2,4.662456121124181,6.315953969620958,6.329909701415756,6,4.893546013267146,1.0,1.0,5.531995989819889
677,23,Female,3,7.411989033093632,6.375062041576806,7.927813868151725,4.560020933556122,7.58322836539557,5,1,4.766135059411762,10,3,7.587506311731921,7.005085396128234,7.23534811179777,5,6.052962587686098,3.277379249724065,3.2602738353994103,3.435135251094651
678,26,Female,3,6.554814705529022,6.905315480333128,5.959802496460696,4.1518743853178695,5.239190010540957,8,4,5.948561855638887,1,1,1.8618019506135508,8.52713238415513,5.726078557134862,3,1.2700724327965427,6.632737624052448,3.5587838440944184,3.525294686413296
679,38,Male,3,5.933341963932162,7.5936982730646205,4.457599400901419,3.4929879752564768,8.668951457804953,9,6,3.5794764183061223,8,3,3.9398208279902605,6.025939843081778,9.056444140193939,7,3.373280040889953,1.600002520492336,3.05673699778368,3.7197598255467055
680,34,Other,2,8.04201245431876,7.395326217932178,2.452060767775741,5.570090323842098,6.893319563754496,10,4,8.856468428949382,10,3,5.193795752068629,5.0482573909895505,3.397079584074181,9,1.0,6.097085144348466,1.0,3.0660561070983596
681,33,Other,2,3.1021669583503257,8.926143690922176,4.62790048592964,6.77149993636339,7.128392055916788,6,7,2.554924514812397,7,2,3.183692102784659,7.455075575720371,5.831890726946271,4,2.078995762431455,4.234929641014294,5.8692875139348235,4.229810152785254
682,24,Male,1,8.494726395831115,3.3604118941971874,4.765575506704077,7.405319996998612,6.582440548588159,7,7,5.563661635098341,7,1,4.155598630390512,6.889598836098411,6.235650245695252,7,1.5463332438568975,5.35252068464596,2.6759043575973998,2.0213523956834525
683,23,Female,3,6.864383128520769,3.4196051947064907,6.2141149059845935,6.481753514400816,8.159271757815585,10,6,8.545081265171003,6,2,4.564098187512923,6.289974913184898,2.7340845028423484,3,1.0,4.7508841087387115,1.9564026305071944,4.838124583608192
684,30,Male,2,4.526889425562108,6.256182741984776,5.309706237723946,4.668613070212906,8.174739831665516,6,9,3.3510668722187757,4,3,4.532184029110211,7.652080237354908,4.905656304645714,2,5.118498313655513,3.355589458863076,4.606451121049041,4.095300350936172
685,37,Male,3,7.271240294365889,8.645950281315564,7.3758659441028565,6.738032875650334,7.502581527868257,10,2,5.780748299024569,8,3,8.710237146070693,7.83922514466879,7.937934268813103,1,3.206903875420974,1.7735110438213362,2.1193618598104482,6.262352939580241
686,28,Male,3,2.7874129751767316,4.651527952591605,4.774033457458621,6.248571389701701,7.847183658861472,5,10,6.265717365334496,2,1,5.75645257086302,4.791721980119908,7.045425454829446,6,1.9066846428427155,3.3513486640787318,3.882432009862469,5.236879449743769
687,28,Female,1,3.3509716769446527,2.488551490459364,5.885917666294117,7.872112335872032,6.681865495119362,6,8,4.386459095994962,7,3,5.9590211258826065,6.347402090668512,9.359704033064354,5,2.883606974440373,3.4663639019619183,1.4394638280775032,4.757869814914274
688,24,Male,1,3.782820553520599,7.856769109328813,8.367974886393778,7.553873405863033,7.813304510363572,6,8,5.845034451336228,3,3,6.079309548690141,9.317516231196855,9.31783966882723,2,5.392646655771433,4.943119227091943,4.632315787719546,5.713596859267555
689,32,Female,1,3.9420445838719695,7.365485835554072,6.683650427909933,6.060952827841258,6.49318333678929,10,10,7.122888921719904,3,1,6.225252754674225,7.583404915798191,7.64956956790592,3,5.0553062547200565,1.0,4.580967256963554,5.870558630820794
690,23,Male,1,2.8868847144794945,5.364687389800856,5.879924916622871,4.205493987677486,7.003347433243603,8,4,5.065718603364219,7,2,4.834226032250269,7.67610363829715,7.469857373501068,9,4.116616992252903,1.0,2.0936358233114136,5.330334390788054
691,25,Other,3,7.4461661341906495,5.521690598918605,4.796111116129646,4.694099688335839,6.588034375950554,8,6,7.528659228260771,3,1,4.358507257042308,8.172894278631478,7.09889666286835,3,1.6612558167094944,3.472606647472832,3.3045180455155445,2.9852529778727686
692,26,Male,1,4.482291199260336,5.545384420547988,4.733537206570046,4.900421280723934,6.314172191021206,9,6,6.785461880763981,5,3,5.3336321190365545,7.017068825199726,3.017376973180765,7,3.2386727580522967,3.6654609821810737,2.9503865849445337,4.673424963613644
693,27,Male,1,5.7050099367137594,7.165802976210911,4.298773494096104,5.369467332167488,5.966332303417315,5,5,4.834199597693133,8,1,7.313607897826945,7.79668416009162,4.908160730010887,1,1.0,1.2655487831842902,2.7498104313509923,3.850122332171757
694,24,Other,1,3.859297267172639,6.060527085725489,4.917986268434201,6.536100855179507,7.701535155788328,8,1,8.254908734245099,4,2,7.252476376872767,7.718062043837202,7.151013254648401,7,2.8254451233333575,3.7145558275268105,1.0,5.054931790110742
695,23,Female,1,1.3587933989029657,7.7410958784632795,7.511331677488629,7.430348780256117,8.965908869220195,10,3,4.518125772633755,7,3,4.519203048623178,7.539041496752759,7.924038563121507,9,4.9559035645326475,4.3567114198112655,1.0,5.264009825864263
696,29,Female,3,5.540114716782844,2.718060005643413,5.556223457415463,5.8977626139692445,8.75665295750434,8,7,7.711786610810427,7,2,6.535687389336223,6.677988029382595,7.4345047182072115,8,5.326424714329839,2.6105821995297585,2.229445599921402,4.173659586935083
697,24,Male,1,1.1754900491604463,5.714722202308301,3.300453861237538,6.032249575800945,5.115151996081847,9,8,4.553968603427864,2,2,4.610830673920664,7.172058922366259,5.661302548426514,7,1.7144030384230526,5.859111426013023,3.137652940424119,4.383270593676935
698,28,Other,3,4.862731907829063,5.3109190586334245,9.536338586119566,6.286612610000008,8.93380457711031,7,2,5.367853282316528,8,1,5.0677410988704885,6.411638435693222,8.406109423704244,10,4.665240378041774,6.232888844062761,1.2328455614547473,4.119526351615099
699,23,Female,2,2.263369922334379,6.615488982441262,6.639930382290326,4.96818937373532,6.522762247573107,9,3,5.674711420445713,10,2,4.0529532368916055,7.012814304566495,9.223666043131955,8,4.254412685589305,3.243569557185947,3.0288915374132963,5.215850041950598
700,26,Male,3,8.974551998461616,6.192928362264793,3.1861131989736613,4.149215484714087,7.901099522718387,6,4,6.677166181772724,10,1,4.636709722187533,5.831509107900733,8.40698440043701,4,2.5187911663923503,4.681744819399125,1.0,3.4302416821681305
701,27,Other,3,6.822725444349444,8.19676566984365,5.116302145518352,2.4891242053785803,5.640677001929183,6,5,1.173103659433048,9,1,7.68266013909936,6.209376008727047,8.484398994385707,2,4.492234426521565,1.0,3.0058012497615314,4.436594638657787
702,22,Female,1,5.211507582542961,4.210994842509914,6.221772765656835,4.609701283846255,7.212969870811008,8,3,6.916031102979712,6,2,5.1848422946784725,6.717687958075071,6.161161303067184,9,5.452558118452494,5.1467426380290195,3.154227205801808,3.4293142418282074
703,25,Female,2,7.527413355309337,7.068237214496128,9.409184186594754,6.946290906535574,7.470584774345361,8,5,5.795041553715182,5,1,5.270565017104635,6.056294568569924,8.6139011840512,3,4.701317055783159,5.931972345273141,4.637457672039147,3.526256072468281
704,23,Other,2,3.3073680450685283,7.8375046348175585,3.7837750834822614,4.594177123920865,4.77309281212052,9,8,6.5714803225531835,1,1,2.1055644414840833,6.494982729254824,7.2186379589914855,4,1.0,1.0,5.845341664504202,6.266125680891776
705,22,Other,2,6.086958757340186,9.784971154842932,7.952081438711893,5.52438592514812,7.912400749516284,9,8,7.004976647244204,1,2,4.38151218473454,6.836074023244484,7.767333292783007,7,2.443700145581559,4.2334447138260325,4.368787033753742,4.714656978785162
706,39,Other,2,5.399620867437427,6.277351043359787,8.798972853944687,6.932862574824634,9.018902511757473,10,2,6.787617675982529,9,3,4.517370192510542,7.402262344664377,7.548147764237063,2,3.7992373147677765,1.0,6.594835919876157,5.0790069457112965
707,25,Other,3,5.52804016266734,7.4866879065287755,4.74269138985086,7.041378992845337,6.738028081477558,5,6,1.985278295481895,4,1,3.3417130291131896,7.949257301852909,6.817769341839384,8,1.393008732808836,1.4264542764915993,2.941435487703963,5.048952037061292
708,33,Male,2,7.544707000213536,4.294205811156452,5.444972762279533,3.840934295667922,9.040252196242019,10,4,3.8779788024239554,1,1,5.0433308234071275,6.536215628621892,5.709996287316548,10,6.1159035148611345,1.9593579932835334,3.0925917457204526,3.107940988469646
709,24,Other,3,6.464984205559604,3.4120656935304643,3.9273815052524594,7.994118712907283,6.715459759821389,6,9,6.6656318686521265,10,2,4.141635419544691,8.335104617268623,6.876795004668931,8,3.626899526608224,1.0,4.613361808466601,4.116735008978531
710,30,Female,3,5.577447325650047,8.26716156367255,5.593077717839391,8.254700178710971,8.274376796569925,10,10,6.399392393250796,3,1,5.159991710487164,7.9386110786254935,8.480142426224234,5,2.092864515875485,2.524019382338516,2.786271670384288,7.324603287347054
711,32,Female,3,1.6902251275434077,6.9916595595278945,5.926820051314138,3.7403002855628804,3.6721450510733504,9,2,4.4208926289673585,6,2,5.2430060196378685,7.504093831943942,6.337786292030636,9,1.967870963171663,2.3920767444225435,2.3381564995040662,5.60233869398479
712,29,Male,2,3.0799074094410726,8.767769034697634,7.319299996164741,4.352326260717692,10.0,10,8,7.4752784001197625,8,3,3.088491284354711,7.153649129296619,8.340020893912218,8,1.6096616589820167,4.233553713433455,5.748432618682546,5.698682117185367
713,26,Female,1,4.754582132808552,4.939895666545376,8.180366942040894,8.382181366292382,9.243187367864437,7,1,5.48714966174284,10,3,4.202596435033621,7.319120841868541,8.105606005926507,1,4.411685442050432,1.0,4.447404067806116,4.367227302604914
714,26,Female,1,5.186744748553302,7.779853209293129,4.503807870756706,5.706292957489398,6.573061743619482,5,6,7.77145270776371,2,2,5.154748565521667,8.187051150666381,6.551593904470255,9,4.649612046638287,4.2466855095955705,4.319483686076201,3.7849020091139653
715,25,Other,2,2.7395925506521523,9.803226760815779,2.065349871548011,1.5604441050962983,4.041866460034273,9,10,8.420042622891486,8,3,7.368598862313451,8.223579659759274,9.083200155429365,5,1.6722570668475183,1.4216637253424418,1.2714566561979408,6.279523102563129
716,37,Female,1,9.823353351156843,7.629558412535899,5.957510441447516,3.2006369905346275,7.432042552458234,8,1,6.556604103126355,1,2,5.5134383455914815,8.334946728383644,6.466679993213941,9,5.938534630074653,1.0,4.8874354784215654,3.209448070956661
717,34,Male,1,8.032788110507145,7.414872258386573,6.587075059937281,5.501260749655038,4.834111679389364,10,2,7.111104963665113,2,1,3.6761296401651444,7.0413268318770035,9.264320293918948,9,2.2260929087511125,2.6072165202731847,3.1645806796742453,3.973020214475029
718,38,Other,3,6.204236640784967,7.012834121236525,6.498835375370083,3.6739146994307963,7.667280306336232,9,3,4.783079837135478,8,3,5.798009518487705,7.554967164998613,7.651190472311459,10,1.4061769525765255,4.505486218450184,1.020691570480118,4.73337086199152
719,23,Other,3,5.144073722567489,4.643677814311132,5.346653504981912,5.173152458727118,7.617348578746423,8,9,7.784419745619971,7,1,8.41509777864352,8.34354650662205,6.97620112231973,10,3.9544792462122693,2.0315807643674706,4.3938549288388975,5.431650724753527
720,31,Male,2,4.575582060197696,9.033359403565523,6.249504199327869,6.064792427367157,5.587895246496963,8,5,6.436248739362006,5,1,6.833412945178037,6.376283965083608,5.668297929493519,3,1.0,4.027811859074524,1.0,5.613229950548395
721,37,Other,2,3.096163079955529,6.083713540292401,9.030889616704496,8.924509208069457,8.681450535421567,6,10,5.410577922311638,10,2,6.0950530608712405,6.681583146281696,6.867609654797438,8,1.0,3.557812801276735,1.0,6.706031801427058
722,23,Other,1,5.154961037037725,7.756724884574526,6.763468337925018,5.419092167544422,8.20836205420926,6,10,3.5623633335646883,2,3,6.451180350964643,7.0160366630134785,6.69436072975837,7,1.0935129565936148,9.26933066284926,1.0,5.027155378732982
723,22,Male,3,5.515505080285501,4.655448540143119,5.253263149993831,8.145083599145519,8.463735005932845,9,2,5.029117261791801,9,3,7.879908082857261,7.899598737979407,5.112555422123641,7,1.429485128575377,2.374828780199849,2.5030675805185427,5.1017457810366675
724,32,Other,2,2.5164788490367513,5.230810503238329,4.9996043658080085,8.85752032407354,7.013286555503343,9,10,3.781048910320513,5,1,7.1512535880353205,7.915172150718623,6.673576865923499,10,4.49900020182217,2.6670189087806464,6.082190178754075,5.112073113775117
